spy_ret_1d,spy_ret_5d,spy_rsi14,spy_dist_ma20,spy_vol_z20,qqq_ret_5d,qqq_over_spy_ratio,gold_ret_5d,oil_ret_5d,tlt_ret_5d,shy_ret_5d,tlt_shy_spread,vix_lvl,vix_chg_5d,dxy_ret_5d,spy_corr_gold_20,spy_corr_qqq_20,curve_proxy_tlt_shy,inflation_proxy_oil_minus_gold,riskoff_proxy_vix_plus_dxy,spy_ret_1d_lag1,spy_ret_1d_lag2,spy_ret_1d_lag5,spy_ret_5d_lag1,spy_ret_5d_lag2,spy_ret_5d_lag5,spy_rsi14_lag1,spy_rsi14_lag2,spy_rsi14_lag5,spy_dist_ma20_lag1,spy_dist_ma20_lag2,spy_dist_ma20_lag5,spy_vol_z20_lag1,spy_vol_z20_lag2,spy_vol_z20_lag5,qqq_ret_5d_lag1,qqq_ret_5d_lag2,qqq_ret_5d_lag5,qqq_over_spy_ratio_lag1,qqq_over_spy_ratio_lag2,qqq_over_spy_ratio_lag5,gold_ret_5d_lag1,gold_ret_5d_lag2,gold_ret_5d_lag5,oil_ret_5d_lag1,oil_ret_5d_lag2,oil_ret_5d_lag5,tlt_ret_5d_lag1,tlt_ret_5d_lag2,tlt_ret_5d_lag5,shy_ret_5d_lag1,shy_ret_5d_lag2,shy_ret_5d_lag5,tlt_shy_spread_lag1,tlt_shy_spread_lag2,tlt_shy_spread_lag5,vix_lvl_lag1,vix_lvl_lag2,vix_lvl_lag5,vix_chg_5d_lag1,vix_chg_5d_lag2,vix_chg_5d_lag5,dxy_ret_5d_lag1,dxy_ret_5d_lag2,dxy_ret_5d_lag5,spy_corr_gold_20_lag1,spy_corr_gold_20_lag2,spy_corr_gold_20_lag5,spy_corr_qqq_20_lag1,spy_corr_qqq_20_lag2,spy_corr_qqq_20_lag5,curve_proxy_tlt_shy_lag1,curve_proxy_tlt_shy_lag2,curve_proxy_tlt_shy_lag5,inflation_proxy_oil_minus_gold_lag1,inflation_proxy_oil_minus_gold_lag2,inflation_proxy_oil_minus_gold_lag5,riskoff_proxy_vix_plus_dxy_lag1,riskoff_proxy_vix_plus_dxy_lag2,riskoff_proxy_vix_plus_dxy_lag5
-0.002646468726076545,-0.00465795532735136,49.055149819076576,0.0014812558804430823,-1.108117396358518,-0.008713222069659077,0.5638112914208158,0.020747258112980838,0.10621009705891926,0.007318572263314449,0.0012612845357782287,0.00605728772753622,14.779999732971191,0.018607822179900868,-0.0015309401994247906,0.18721529199447268,0.9155705944297688,0.3385400688381826,0.08546283894593842,0.3539074768727367,0.006732946794479444,0.003598180293846731,0.012199903846179527,0.010158474723451327,0.005699889915450118,-0.008333418741046317,50.575800177075436,46.698555656626205,50.767994221648124,0.0041013006482025285,-0.0023122617340989955,0.003904193398054354,-0.28581350545368894,-1.0215918796743548,-0.7236595107088688,0.004359387682703275,0.00019034047614185923,-0.014678618954771627,0.5632757025384949,0.5624664700044812,0.5661177936661197,0.014166564552397398,-0.001731941217723465,-0.004724830791859591,0.07526259985204131,-0.035694654102674694,0.02681757074950264,-0.006011945791266737,0.012001829765856176,-0.007156250933109565,0.001851884358159639,0.0016159739102339366,0.00011791729445698174,-0.007863830149426376,0.010385855855622239,-0.0072741682275665465,14.739999771118164,14.670000076293945,14.510000228881836,-0.02189780559978327,-0.07151899372150328,0.08202836644192857,-0.001850141879760736,0.0,0.009790833655451081,0.1742345047105334,0.14910442843696448,0.4364848641816485,0.910946230759096,0.907369086372396,0.944990340795524,0.32948293149000263,0.3359075109397557,0.3325086371579598,0.061096035299643914,-0.03396271288495123,0.03154240154136223,0.02961263096649569,0.14503481236106408,0.3498874269923604
0.00337725049572013,0.0075086099847017085,51.07155738946678,0.003915013176112982,-0.8173211518968257,0.009848886428706516,0.5663747667867498,0.01592466567196804,0.07304035220256866,0.005467302192209589,0.000435709607342627,0.005031592584866962,13.979999542236328,-0.08567694067266285,-0.0029483622786479202,0.1359141189958675,0.933788472267342,0.33884521921736027,0.05711568653060062,0.12217043136464167,-0.002646468726076545,0.006732946794479444,-0.008739424964720688,-0.00465795532735136,0.010158474723451327,-0.011445567977041216,49.055149819076576,50.575800177075436,46.25746374750697,0.0014812558804430823,0.0041013006482025285,-0.0039686366228680915,-1.108117396358518,-0.28581350545368894,-0.019866048071282713,-0.008713222069659077,0.004359387682703275,-0.021588142459571746,0.5638112914208158,0.5632757025384949,0.5650622203820326,0.020747258112980838,0.014166564552397398,-0.007942707821757544,0.10621009705891926,0.07526259985204131,0.002977917470767144,0.007318572263314449,-0.006011945791266737,-0.014552866484237814,0.0012612845357782287,0.001851884358159639,0.0005897032588932927,0.00605728772753622,-0.007863830149426376,-0.015142569743131107,14.779999732971191,14.739999771118164,15.289999961853027,0.018607822179900868,-0.02189780559978327,0.122613809862407,-0.0015309401994247906,-0.001850141879760736,0.01203825640040157,0.18721529199447268,0.1742345047105334,0.3645567083182559,0.9155705944297688,0.910946230759096,0.9349162259010833,0.3385400688381826,0.32948293149000263,0.33382842318256406,0.08546283894593842,0.061096035299643914,0.010920625292524688,0.3539074768727367,0.02961263096649569,0.8050882078751446
0.0044237069720785005,0.015557414690744453,53.66716429979084,0.007065689690120624,-0.8657946332964365,0.02151375791678012,0.567423035657782,-0.00804498544508181,0.02559731313380964,-0.02043428705790218,-0.00035337283821590404,-0.020080914219686274,13.09000015258789,-0.1336862706808004,0.009878818582186755,0.0014082045622520226,0.9478008546982576,0.32614943801017277,0.03364229857889145,0.24032261393753984,0.00337725049572013,-0.002646468726076545,-0.0035368574850274115,0.0075086099847017085,-0.00465795532735136,-0.000291996969401187,51.07155738946678,49.055149819076576,44.54757102269025,0.003915013176112982,0.0014812558804430823,-0.0066297002899186165,-0.8173211518968257,-1.108117396358518,0.20353560313090716,0.009848886428706516,-0.008713222069659077,-0.003887837139386119,0.5663747667867498,0.5638112914208158,0.5641144494262765,0.01592466567196804,0.020747258112980838,0.007582978224805581,0.07304035220256866,0.10621009705891926,0.012672771061039478,0.005467302192209589,0.007318572263314449,0.006894535722072437,0.000435709607342627,0.0012612845357782287,0.0012612845357782287,0.005031592584866962,0.00605728772753622,0.005633251186294208,13.979999542236328,14.779999732971191,15.109999656677246,-0.08567694067266285,0.018607822179900868,-0.021373052634361733,-0.0029483622786479202,-0.0015309401994247906,0.012476789467817051,0.1359141189958675,0.18721529199447268,0.23867650015981737,0.933788472267342,0.9155705944297688,0.928052301834974,0.33884521921736027,0.3385400688381826,0.34644195831767194,0.05711568653060062,0.08546283894593842,0.005089792836233897,0.12217043136464167,0.3539074768727367,0.6505040375002775
0.005456952425789474,0.017438336615355876,56.73004069063543,0.011619903325407991,-1.129036278402025,0.025019393676353863,0.5666574762311457,0.005985448028389184,0.048405490166346654,-0.00849107041252628,-0.00047075021824560803,-0.008020320194280672,12.579999923706055,-0.14246763065565593,0.020012283450165036,0.01364001420666951,0.9461775450562239,0.3278510470724906,0.04242004213795747,0.11592046156681346,0.0044237069720785005,0.00337725049572013,0.003598180293846731,0.015557414690744453,0.0075086099847017085,0.005699889915450118,53.66716429979084,51.07155738946678,46.698555656626205,0.007065689690120624,0.003915013176112982,-0.0023122617340989955,-0.8657946332964365,-0.8173211518968257,-1.0215918796743548,0.02151375791678012,0.009848886428706516,0.00019034047614185923,0.567423035657782,0.5663747667867498,0.5624664700044812,-0.00804498544508181,0.01592466567196804,-0.001731941217723465,0.02559731313380964,0.07304035220256866,-0.035694654102674694,-0.02043428705790218,0.005467302192209589,0.012001829765856176,-0.00035337283821590404,0.000435709607342627,0.0016159739102339366,-0.020080914219686274,0.005031592584866962,0.010385855855622239,13.09000015258789,13.979999542236328,14.670000076293945,-0.1336862706808004,-0.08567694067266285,-0.07151899372150328,0.009878818582186755,-0.0029483622786479202,0.0,0.0014082045622520226,0.1359141189958675,0.14910442843696448,0.9478008546982576,0.933788472267342,0.907369086372396,0.32614943801017277,0.33884521921736027,0.3359075109397557,0.03364229857889145,0.05711568653060062,-0.03396271288495123,0.24032261393753984,0.12217043136464167,0.14503481236106408
-0.004522996857739492,0.00606269958766692,53.55282113702954,0.006032958544733973,-0.9844721898009768,0.0141534899555249,0.5678055848514111,-0.013283083548962238,0.0037981385602343654,-0.0015385466339420395,-0.0007068950058668477,-0.0008316516280751918,13.9399995803833,-0.05427409790754534,0.024508261131287234,-0.13703353571562601,0.946482440709079,0.328650345051757,0.017081222109196603,0.7171972942341346,0.005456952425789474,0.0044237069720785005,0.006732946794479444,0.017438336615355876,0.015557414690744453,0.010158474723451327,56.73004069063543,53.66716429979084,50.575800177075436,0.011619903325407991,0.007065689690120624,0.0041013006482025285,-1.129036278402025,-0.8657946332964365,-0.28581350545368894,0.025019393676353863,0.02151375791678012,0.004359387682703275,0.5666574762311457,0.567423035657782,0.5632757025384949,0.005985448028389184,-0.00804498544508181,0.014166564552397398,0.048405490166346654,0.02559731313380964,0.07526259985204131,-0.00849107041252628,-0.02043428705790218,-0.006011945791266737,-0.00047075021824560803,-0.00035337283821590404,0.001851884358159639,-0.008020320194280672,-0.020080914219686274,-0.007863830149426376,12.579999923706055,13.09000015258789,14.739999771118164,-0.14246763065565593,-0.1336862706808004,-0.02189780559978327,0.020012283450165036,0.009878818582186755,-0.001850141879760736,0.01364001420666951,0.0014082045622520226,0.1742345047105334,0.9461775450562239,0.9478008546982576,0.910946230759096,0.3278510470724906,0.32614943801017277,0.32948293149000263,0.04242004213795747,0.03364229857889145,0.061096035299643914,0.11592046156681346,0.24032261393753984,0.02961263096649569
0.0019132011050717601,0.01066218572343458,54.70322844847563,0.007512459789376485,-0.8813812303579457,0.012948733836030346,0.5650868725818301,-0.014382896909539977,-0.01259180366437107,-0.0028223773854312295,0.0004716688603201291,-0.0032940462457513586,13.670000076293945,-0.0751014666259473,0.009506289356733477,-0.16674741917124977,0.9400716492803258,0.33524214337609276,0.0017910932451689066,0.22137451988724088,-0.004522996857739492,0.005456952425789474,-0.002646468726076545,0.00606269958766692,0.017438336615355876,-0.00465795532735136,53.55282113702954,56.73004069063543,49.055149819076576,0.006032958544733973,0.011619903325407991,0.0014812558804430823,-0.9844721898009768,-1.129036278402025,-1.108117396358518,0.0141534899555249,0.025019393676353863,-0.008713222069659077,0.5678055848514111,0.5666574762311457,0.5638112914208158,-0.013283083548962238,0.005985448028389184,0.020747258112980838,0.0037981385602343654,0.048405490166346654,0.10621009705891926,-0.0015385466339420395,-0.00849107041252628,0.007318572263314449,-0.0007068950058668477,-0.00047075021824560803,0.0012612845357782287,-0.0008316516280751918,-0.008020320194280672,0.00605728772753622,13.9399995803833,12.579999923706055,14.779999732971191,-0.05427409790754534,-0.14246763065565593,0.018607822179900868,0.024508261131287234,0.020012283450165036,-0.0015309401994247906,-0.13703353571562601,0.01364001420666951,0.18721529199447268,0.946482440709079,0.9461775450562239,0.9155705944297688,0.328650345051757,0.3278510470724906,0.3385400688381826,0.017081222109196603,0.04242004213795747,0.08546283894593842,0.7171972942341346,0.11592046156681346,0.3539074768727367
0.004486897413264579,0.011779889138090027,57.3747549142122,0.011207731985446156,-0.3045483423766622,0.011252713711480844,0.5660796642031672,-0.00034641824806846966,0.09075813045631542,-0.003965809861702252,0.0004716688603201291,-0.004437478722022381,12.84000015258789,-0.08154502338889746,0.002651189324355485,-0.2697765471076849,0.9449376540759331,0.3343999670192097,0.09110454870438389,-0.40321972076779555,0.0019132011050717601,-0.004522996857739492,0.00337725049572013,0.01066218572343458,0.00606269958766692,0.0075086099847017085,54.70322844847563,53.55282113702954,51.07155738946678,0.007512459789376485,0.006032958544733973,0.003915013176112982,-0.8813812303579457,-0.9844721898009768,-0.8173211518968257,0.012948733836030346,0.0141534899555249,0.009848886428706516,0.5650868725818301,0.5678055848514111,0.5663747667867498,-0.014382896909539977,-0.013283083548962238,0.01592466567196804,-0.01259180366437107,0.0037981385602343654,0.07304035220256866,-0.0028223773854312295,-0.0015385466339420395,0.005467302192209589,0.0004716688603201291,-0.0007068950058668477,0.000435709607342627,-0.0032940462457513586,-0.0008316516280751918,0.005031592584866962,13.670000076293945,13.9399995803833,13.979999542236328,-0.0751014666259473,-0.05427409790754534,-0.08567694067266285,0.009506289356733477,0.024508261131287234,-0.0029483622786479202,-0.16674741917124977,-0.13703353571562601,0.1359141189958675,0.9400716492803258,0.946482440709079,0.933788472267342,0.33524214337609276,0.328650345051757,0.33884521921736027,0.0017910932451689066,0.017081222109196603,0.05711568653060062,0.22137451988724088,0.7171972942341346,0.12217043136464167
-0.00028525672585255624,0.00703643800767928,57.142976066691986,0.01071401893898798,-1.0842929699966486,0.003540988379227672,0.5654534955653809,0.003139448993634497,0.1059345410245498,0.004095021245540398,0.0012958697170761813,0.0027991515284642166,12.600000381469727,-0.037433137158618845,-0.0175474528933377,-0.1830353359207767,0.9400607355886735,0.3289410666736303,0.1027950920309153,-0.961531725294012,0.004486897413264579,0.0019132011050717601,0.0044237069720785005,0.011779889138090027,0.01066218572343458,0.015557414690744453,57.3747549142122,54.70322844847563,53.66716429979084,0.011207731985446156,0.007512459789376485,0.007065689690120624,-0.3045483423766622,-0.8813812303579457,-0.8657946332964365,0.011252713711480844,0.012948733836030346,0.02151375791678012,0.5660796642031672,0.5650868725818301,0.567423035657782,-0.00034641824806846966,-0.014382896909539977,-0.00804498544508181,0.09075813045631542,-0.01259180366437107,0.02559731313380964,-0.003965809861702252,-0.0028223773854312295,-0.02043428705790218,0.0004716688603201291,0.0004716688603201291,-0.00035337283821590404,-0.004437478722022381,-0.0032940462457513586,-0.020080914219686274,12.84000015258789,13.670000076293945,13.09000015258789,-0.08154502338889746,-0.0751014666259473,-0.1336862706808004,0.002651189324355485,0.009506289356733477,0.009878818582186755,-0.2697765471076849,-0.16674741917124977,0.0014082045622520226,0.9449376540759331,0.9400716492803258,0.9478008546982576,0.3343999670192097,0.33524214337609276,0.32614943801017277,0.09110454870438389,0.0017910932451689066,0.03364229857889145,-0.40321972076779555,0.22137451988724088,0.24032261393753984
-0.011503348669570923,-0.009950506248265989,48.616228749699836,-0.0007639929335900706,2.1967650467756656,-0.016148593541727263,0.5631099843882239,-0.003190503946601475,0.07767519375491982,0.01411846565602648,0.0010607427083280108,0.013057722947698469,13.890000343322754,0.1041335792974134,-0.0188147978475266,-0.18643773663988267,0.9462947134169875,0.34081059493460847,0.0808656977015213,-0.24369061397787106,-0.00028525672585255624,0.004486897413264579,0.005456952425789474,0.00703643800767928,0.011779889138090027,0.017438336615355876,57.142976066691986,57.3747549142122,56.73004069063543,0.01071401893898798,0.011207731985446156,0.011619903325407991,-1.0842929699966486,-0.3045483423766622,-1.129036278402025,0.003540988379227672,0.011252713711480844,0.025019393676353863,0.5654534955653809,0.5660796642031672,0.5666574762311457,0.003139448993634497,-0.00034641824806846966,0.005985448028389184,0.1059345410245498,0.09075813045631542,0.048405490166346654,0.004095021245540398,-0.003965809861702252,-0.00849107041252628,0.0012958697170761813,0.0004716688603201291,-0.00047075021824560803,0.0027991515284642166,-0.004437478722022381,-0.008020320194280672,12.600000381469727,12.84000015258789,12.579999923706055,-0.037433137158618845,-0.08154502338889746,-0.14246763065565593,-0.0175474528933377,0.002651189324355485,0.020012283450165036,-0.1830353359207767,-0.2697765471076849,0.01364001420666951,0.9400607355886735,0.9449376540759331,0.9461775450562239,0.3289410666736303,0.3343999670192097,0.3278510470724906,0.1027950920309153,0.09110454870438389,0.04242004213795747,-0.961531725294012,-0.40321972076779555,0.11592046156681346
0.009136998313044042,0.0036350123129826883,54.37303091914921,0.008501694052537737,-0.3345233985924501,0.0011162927894952102,0.5663806215982714,-0.003647717310853782,0.07513510214315877,0.0037751970032167126,0.0003538057605292355,0.003421391242687477,13.300000190734863,-0.045911004943576916,-0.015579409545125045,-0.09278256792190312,0.9447728427720063,0.3320646906969533,0.07878281945401255,-0.3378174998543564,-0.011503348669570923,-0.00028525672585255624,-0.004522996857739492,-0.009950506248265989,0.00703643800767928,0.00606269958766692,48.616228749699836,57.142976066691986,53.55282113702954,-0.0007639929335900706,0.01071401893898798,0.006032958544733973,2.1967650467756656,-1.0842929699966486,-0.9844721898009768,-0.016148593541727263,0.003540988379227672,0.0141534899555249,0.5631099843882239,0.5654534955653809,0.5678055848514111,-0.003190503946601475,0.003139448993634497,-0.013283083548962238,0.07767519375491982,0.1059345410245498,0.0037981385602343654,0.01411846565602648,0.004095021245540398,-0.0015385466339420395,0.0010607427083280108,0.0012958697170761813,-0.0007068950058668477,0.013057722947698469,0.0027991515284642166,-0.0008316516280751918,13.890000343322754,12.600000381469727,13.9399995803833,0.1041335792974134,-0.037433137158618845,-0.05427409790754534,-0.0188147978475266,-0.0175474528933377,0.024508261131287234,-0.18643773663988267,-0.1830353359207767,-0.13703353571562601,0.9462947134169875,0.9400607355886735,0.946482440709079,0.34081059493460847,0.3289410666736303,0.328650345051757,0.0808656977015213,0.1027950920309153,0.017081222109196603,-0.24369061397787106,-0.961531725294012,0.7171972942341346
-0.001191724075590317,0.0005247512459685133,53.52306158279165,0.0073966776324740175,-0.9101238287072402,0.008304196780643647,0.569480629500023,0.008213865710925639,0.03347508386456011,-0.007803002087804822,0.0,-0.007803002087804822,13.25,-0.030724219016084353,-0.007897921855256063,-0.012957873858012864,0.943148561903107,0.32740853856815433,0.025261218153634468,-0.3334757860807527,0.009136998313044042,-0.011503348669570923,0.0019132011050717601,0.0036350123129826883,-0.009950506248265989,0.01066218572343458,54.37303091914921,48.616228749699836,54.70322844847563,0.008501694052537737,-0.0007639929335900706,0.007512459789376485,-0.3345233985924501,2.1967650467756656,-0.8813812303579457,0.0011162927894952102,-0.016148593541727263,0.012948733836030346,0.5663806215982714,0.5631099843882239,0.5650868725818301,-0.003647717310853782,-0.003190503946601475,-0.014382896909539977,0.07513510214315877,0.07767519375491982,-0.01259180366437107,0.0037751970032167126,0.01411846565602648,-0.0028223773854312295,0.0003538057605292355,0.0010607427083280108,0.0004716688603201291,0.003421391242687477,0.013057722947698469,-0.0032940462457513586,13.300000190734863,13.890000343322754,13.670000076293945,-0.045911004943576916,0.1041335792974134,-0.0751014666259473,-0.015579409545125045,-0.0188147978475266,0.009506289356733477,-0.09278256792190312,-0.18643773663988267,-0.16674741917124977,0.9447728427720063,0.9462947134169875,0.9400716492803258,0.3320646906969533,0.34081059493460847,0.33524214337609276,0.07878281945401255,0.0808656977015213,0.0017910932451689066,-0.3378174998543564,-0.24369061397787106,0.22137451988724088
0.004914254217628811,0.0009504223637113451,56.53669994266479,0.011907153381539222,-0.7443452295019153,0.007510970054039667,0.5697899305166176,-0.01386120133319757,-0.017757406919253427,-0.022126720051488746,-0.0008246527355201261,-0.02130206731596862,12.710000038146973,-0.010124619384425548,-0.003152701944630465,-0.11891245499657664,0.9600721345017121,0.3128497720207383,-0.0038962055860558564,-0.5790483568003305,-0.001191724075590317,0.009136998313044042,0.004486897413264579,0.0005247512459685133,0.0036350123129826883,0.011779889138090027,53.52306158279165,54.37303091914921,57.3747549142122,0.0073966776324740175,0.008501694052537737,0.011207731985446156,-0.9101238287072402,-0.3345233985924501,-0.3045483423766622,0.008304196780643647,0.0011162927894952102,0.011252713711480844,0.569480629500023,0.5663806215982714,0.5660796642031672,0.008213865710925639,-0.003647717310853782,-0.00034641824806846966,0.03347508386456011,0.07513510214315877,0.09075813045631542,-0.007803002087804822,0.0037751970032167126,-0.003965809861702252,0.0,0.0003538057605292355,0.0004716688603201291,-0.007803002087804822,0.003421391242687477,-0.004437478722022381,13.25,13.300000190734863,12.84000015258789,-0.030724219016084353,-0.045911004943576916,-0.08154502338889746,-0.007897921855256063,-0.015579409545125045,0.002651189324355485,-0.012957873858012864,-0.09278256792190312,-0.2697765471076849,0.943148561903107,0.9447728427720063,0.9449376540759331,0.32740853856815433,0.3320646906969533,0.3343999670192097,0.025261218153634468,0.07878281945401255,0.09110454870438389,-0.3334757860807527,-0.3378174998543564,-0.40321972076779555
0.0025162927313189254,0.003755434624753473,58.04421851759336,0.013139227613985819,0.05485931218276652,0.012721867746640525,0.5705046273218128,-0.0032165097897409733,-0.009027096306659543,-0.013004198783725496,-0.0008230757927158994,-0.012181122991009596,12.479999542236328,-0.009523875841295881,-0.0014370703375055083,-0.1978666269518712,0.9626250281931648,0.316674987734648,-0.00581058651691857,-1.0473172136260362,0.004914254217628811,-0.001191724075590317,-0.00028525672585255624,0.0009504223637113451,0.0005247512459685133,0.00703643800767928,56.53669994266479,53.52306158279165,57.142976066691986,0.011907153381539222,0.0073966776324740175,0.01071401893898798,-0.7443452295019153,-0.9101238287072402,-1.0842929699966486,0.007510970054039667,0.008304196780643647,0.003540988379227672,0.5697899305166176,0.569480629500023,0.5654534955653809,-0.01386120133319757,0.008213865710925639,0.003139448993634497,-0.017757406919253427,0.03347508386456011,0.1059345410245498,-0.022126720051488746,-0.007803002087804822,0.004095021245540398,-0.0008246527355201261,0.0,0.0012958697170761813,-0.02130206731596862,-0.007803002087804822,0.0027991515284642166,12.710000038146973,13.25,12.600000381469727,-0.010124619384425548,-0.030724219016084353,-0.037433137158618845,-0.003152701944630465,-0.007897921855256063,-0.0175474528933377,-0.11891245499657664,-0.012957873858012864,-0.1830353359207767,0.9600721345017121,0.943148561903107,0.9400607355886735,0.3128497720207383,0.32740853856815433,0.3289410666736303,-0.0038962055860558564,0.025261218153634468,0.1027950920309153,-0.5790483568003305,-0.3334757860807527,-0.961531725294012
